,airline,departure_time,stops,class,duration,days_left,price
65739,Vistara,Afternoon,one,Economy,7.0,25,5949
105126,SpiceJet,Early_Morning,one,Economy,15.67,19,4814
202059,AirAsia,Night,one,Economy,11.0,44,2361
206678,Air_India,Night,one,Business,11.42,1,57074
149960,Vistara,Evening,one,Economy,18.25,22,10799
77492,Air_India,Early_Morning,one,Economy,11.0,3,9201
56846,Indigo,Morning,one,Economy,4.5,24,5891
7004,Vistara,Evening,one,Economy,6.0,35,7575
33393,Vistara,Afternoon,one,Economy,6.67,36,5761
268339,Vistara,Afternoon,one,Business,8.0,18,72738
173782,Air_India,Morning,one,Economy,24.83,28,6732
71548,Air_India,Afternoon,one,Economy,19.92,11,7584
80044,GO_FIRST,Evening,one,Economy,5.92,21,5942
45070,GO_FIRST,Morning,two_or_more,Economy,7.67,13,5942
276696,Air_India,Early_Morning,one,Business,12.0,39,47586
164648,Vistara,Early_Morning,one,Economy,5.75,43,4416
237234,Vistara,Morning,one,Business,6.17,40,62045
279449,Air_India,Evening,one,Business,17.92,36,45883
192076,Indigo,Evening,zero,Economy,1.92,36,3572
50690,GO_FIRST,Afternoon,one,Economy,10.83,39,5805
39454,GO_FIRST,Evening,one,Economy,14.67,28,4896
21425,SpiceJet,Evening,one,Economy,24.58,9,15379
164651,Vistara,Morning,one,Economy,7.33,43,4416
6042,SpiceJet,Evening,one,Economy,4.5,31,3371
39825,Air_India,Afternoon,one,Economy,9.17,30,6454
255852,Vistara,Evening,one,Business,21.0,48,51817
287384,Vistara,Afternoon,one,Business,9.67,44,77355
250266,Vistara,Early_Morning,one,Business,10.67,20,67004
43963,AirAsia,Afternoon,one,Economy,14.25,7,9922
35846,SpiceJet,Evening,one,Economy,19.83,6,7425
115401,Vistara,Evening,one,Economy,16.92,48,6133
175725,Vistara,Early_Morning,one,Economy,25.5,44,6695
46657,Vistara,Afternoon,one,Economy,7.17,20,8258
77173,AirAsia,Early_Morning,one,Economy,14.5,49,2105
107309,Vistara,Evening,one,Economy,23.25,33,8112
254602,Vistara,Morning,one,Business,11.42,29,51817
141623,GO_FIRST,Evening,zero,Economy,2.58,44,3860
184416,Air_India,Morning,zero,Economy,3.08,30,3531
23441,Vistara,Morning,one,Economy,11.08,20,6840
58004,GO_FIRST,Night,one,Economy,11.42,30,6319
26166,GO_FIRST,Early_Morning,one,Economy,15.58,35,6395
232333,Vistara,Early_Morning,one,Business,9.5,28,69168
51953,Vistara,Evening,one,Economy,14.5,45,6122
79335,Vistara,Morning,two_or_more,Economy,9.5,16,12494
114941,GO_FIRST,Evening,zero,Economy,1.17,45,1714
247768,Vistara,Morning,zero,Business,2.67,39,32923
74923,Air_India,Night,one,Economy,24.08,33,4447
232383,Air_India,Evening,one,Business,13.92,29,54608
56305,Vistara,Evening,one,Economy,16.08,21,6450
96087,Indigo,Early_Morning,one,Economy,4.92,14,5178
292700,Air_India,Early_Morning,one,Business,15.08,38,49553
291551,Vistara,Early_Morning,zero,Business,2.0,21,23838
263011,Air_India,Evening,one,Business,26.08,32,57939
63841,Vistara,Morning,one,Economy,14.0,15,9879
94694,Indigo,Early_Morning,one,Economy,3.92,6,5178
81194,Air_India,Afternoon,one,Economy,16.0,29,5800
78781,Vistara,Morning,two_or_more,Economy,11.33,12,25199
15144,Indigo,Morning,one,Economy,9.92,27,3253
81583,Vistara,Morning,one,Economy,11.5,32,4348
47431,Vistara,Evening,one,Economy,20.33,24,5232
102950,Indigo,Early_Morning,one,Economy,7.17,3,11163
197580,Vistara,Night,one,Economy,22.75,47,4755
191400,Vistara,Early_Morning,one,Economy,16.92,31,4413
294609,Air_India,Morning,one,Business,23.0,24,60260
136616,Vistara,Evening,one,Economy,17.17,10,13773
275421,Air_India,Morning,zero,Business,2.5,15,24122
16870,Vistara,Early_Morning,one,Economy,25.33,35,3357
24816,GO_FIRST,Afternoon,one,Economy,8.08,28,5954
77343,Air_India,Evening,one,Economy,17.67,1,15092
226213,Vistara,Evening,zero,Business,2.17,14,37932
135801,Air_India,Afternoon,one,Economy,21.0,3,17094
119591,Air_India,Afternoon,one,Economy,19.58,48,6444
199081,Vistara,Morning,one,Economy,21.83,15,12013
1365,Vistara,Evening,one,Economy,4.42,9,10575
298570,Vistara,Night,one,Business,22.83,15,51457
296534,Air_India,Early_Morning,one,Business,26.83,15,55377
37680,Air_India,Evening,one,Economy,15.92,18,4303
204329,Indigo,Evening,one,Economy,6.75,21,4202
168579,AirAsia,Evening,one,Economy,5.58,31,3946
184471,Vistara,Afternoon,one,Economy,12.42,30,4971
142862,Air_India,Afternoon,one,Economy,8.58,5,11844
215356,Vistara,Morning,zero,Business,2.75,43,32859
122698,Air_India,Morning,one,Economy,14.08,21,6339
229047,Air_India,Morning,zero,Business,2.25,41,22140
14318,Vistara,Morning,one,Economy,6.08,23,4496
63071,Vistara,Afternoon,one,Economy,8.08,11,9879
270374,Air_India,Afternoon,one,Business,8.58,5,49151
292786,Vistara,Night,one,Business,22.0,39,57393
69670,SpiceJet,Night,one,Economy,12.0,46,4963
251239,Vistara,Morning,one,Business,6.75,31,62636
3766,Vistara,Afternoon,one,Economy,7.92,20,7569
183324,AirAsia,Evening,one,Economy,17.83,23,3654
233026,Vistara,Morning,one,Business,6.58,36,66928
116489,Vistara,Morning,one,Economy,11.58,13,16770
208614,Vistara,Early_Morning,one,Business,6.5,19,69113
100471,Indigo,Afternoon,one,Economy,6.08,37,5596
63231,SpiceJet,Morning,one,Economy,12.75,12,7412
208597,Air_India,Morning,one,Business,11.58,19,53164
255717,Vistara,Night,one,Business,12.0,46,51817
129774,Air_India,Afternoon,one,Economy,4.83,17,4253
202624,Vistara,Early_Morning,one,Economy,26.5,49,5937
26162,GO_FIRST,Evening,one,Economy,12.67,35,6395
213425,Air_India,Early_Morning,zero,Business,2.75,20,32859
260029,Vistara,Morning,one,Business,13.58,26,44280
109103,AirAsia,Afternoon,one,Economy,3.67,46,3185
162992,GO_FIRST,Afternoon,one,Economy,7.75,32,4764
134261,Indigo,Morning,zero,Economy,3.17,42,4499
230223,Vistara,Night,one,Business,23.5,4,82317
173707,GO_FIRST,Early_Morning,one,Economy,11.25,28,4613
148217,AirAsia,Early_Morning,zero,Economy,2.33,4,7798
103652,Indigo,Afternoon,one,Economy,7.17,9,8381
73625,Vistara,Night,one,Economy,10.92,25,3971
236930,Air_India,Early_Morning,one,Business,8.58,37,43165
118852,Vistara,Morning,one,Economy,10.75,40,6120
183412,Vistara,Night,one,Economy,23.25,23,5606
186926,Vistara,Morning,one,Economy,30.75,45,7338
215447,Air_India,Morning,one,Business,24.92,44,36546
216725,Vistara,Early_Morning,one,Business,11.08,14,80985
25569,GO_FIRST,Evening,one,Economy,16.0,32,5760
13417,GO_FIRST,Evening,one,Economy,5.75,19,4020
135686,Air_India,Afternoon,one,Economy,9.0,2,15204
144309,Indigo,Afternoon,one,Economy,6.0,18,5661
106115,Vistara,Morning,one,Economy,9.83,25,8427
13779,Indigo,Afternoon,one,Economy,8.5,20,10680
253504,Vistara,Early_Morning,one,Business,12.58,12,62188
176230,AirAsia,Afternoon,one,Economy,11.25,49,2056
149894,SpiceJet,Night,one,Economy,11.42,22,5152
100302,Air_India,Evening,one,Economy,19.0,36,6158
71370,GO_FIRST,Morning,one,Economy,14.33,10,4262
69708,Vistara,Morning,one,Economy,10.83,46,5949
131770,SpiceJet,Night,one,Economy,24.17,28,5339
62982,Indigo,Afternoon,one,Economy,6.58,10,14133
249991,Vistara,Early_Morning,one,Business,12.08,17,62524
60231,Air_India,Early_Morning,one,Economy,13.08,42,6502
170019,Indigo,Night,zero,Economy,1.25,44,1776
247751,Vistara,Morning,one,Business,12.42,38,57081
161159,Vistara,Early_Morning,one,Economy,12.58,21,3571
162487,Air_India,Night,one,Economy,12.25,29,4783
120461,Air_India,Early_Morning,zero,Economy,2.25,8,6489
250657,Vistara,Evening,zero,Business,1.83,25,20760
55258,Indigo,Early_Morning,one,Economy,4.33,16,4056
289932,Vistara,Early_Morning,one,Business,11.08,42,57920
290992,Air_India,Evening,one,Business,27.0,12,61649
61046,Indigo,Afternoon,one,Economy,6.67,47,2124
193757,Indigo,Early_Morning,one,Economy,10.0,49,2732
60175,Air_India,Evening,one,Economy,13.92,42,6082
170573,Vistara,Afternoon,one,Economy,7.0,48,6461
243396,Vistara,Night,one,Business,12.0,28,61933
133214,SpiceJet,Night,one,Economy,10.75,36,5934
153202,AirAsia,Afternoon,one,Economy,7.92,9,6131
145317,Vistara,Night,one,Economy,11.25,26,7572
6894,Indigo,Night,one,Economy,10.17,35,3657
133702,Indigo,Night,one,Economy,10.75,39,3381
179939,Vistara,Early_Morning,one,Economy,27.08,43,4009
270534,Vistara,Night,one,Business,26.5,8,52175
283212,Vistara,Morning,one,Business,25.17,7,48851
58534,Vistara,Afternoon,one,Economy,6.42,33,6450
133468,Air_India,Early_Morning,one,Economy,8.83,37,6389
226802,Air_India,Morning,zero,Business,2.25,20,22140
167837,Vistara,Evening,one,Economy,5.67,24,6461
188312,SpiceJet,Afternoon,one,Economy,15.5,9,5987
140398,Vistara,Early_Morning,two_or_more,Economy,15.5,35,8111
268296,Vistara,Evening,one,Business,25.67,18,52287
51767,GO_FIRST,Evening,one,Economy,5.5,44,6194
128267,Vistara,Early_Morning,one,Economy,9.33,7,13103
136230,Air_India,Evening,one,Economy,26.75,7,12054
266831,Air_India,Early_Morning,one,Business,14.25,42,50271
275363,Vistara,Evening,zero,Business,2.25,14,24234
62506,SpiceJet,Early_Morning,zero,Economy,2.67,8,7412
147760,Indigo,Night,one,Economy,3.92,47,4367
178229,Vistara,Morning,two_or_more,Economy,9.25,24,10053
113224,Air_India,Early_Morning,one,Economy,13.17,31,6200
182150,Indigo,Afternoon,one,Economy,9.08,15,7877
95983,Vistara,Morning,one,Economy,8.58,13,11205
240472,Air_India,Night,zero,Business,1.33,36,17548
268771,Vistara,Morning,one,Business,10.17,25,71058
105248,AirAsia,Afternoon,one,Economy,12.17,20,3393
217707,Air_India,Evening,one,Business,21.67,29,47545
135669,Indigo,Afternoon,one,Economy,6.83,2,10883
220654,Air_India,Early_Morning,one,Business,14.58,29,39321
97876,Vistara,Morning,one,Economy,14.08,23,6568
117915,Vistara,Morning,one,Economy,10.42,30,4672
117189,AirAsia,Evening,zero,Economy,1.17,22,1822
51522,Vistara,Early_Morning,one,Economy,6.67,43,6122
203784,Vistara,Early_Morning,one,Economy,13.0,15,12408
208260,Vistara,Afternoon,one,Business,9.17,16,53164
299804,Vistara,Afternoon,one,Business,8.42,42,41064
80468,Air_India,Morning,one,Economy,22.0,24,5800
89959,SpiceJet,Afternoon,one,Economy,19.58,30,7292
37009,AirAsia,Night,one,Economy,12.92,14,7426
137809,Indigo,Morning,one,Economy,12.0,18,6977
89486,Indigo,Morning,one,Economy,6.83,28,4417
45179,Air_India,Morning,one,Economy,10.42,13,13083
129507,Vistara,Evening,one,Economy,24.33,15,8555
223352,Air_India,Early_Morning,one,Business,23.33,25,45257
197423,Vistara,Early_Morning,two_or_more,Economy,10.0,45,6437
284304,Air_India,Night,one,Business,17.67,29,51707
145796,Indigo,Evening,one,Economy,6.0,30,7539
216331,Vistara,Night,one,Business,13.0,9,53209
19768,Indigo,Afternoon,one,Economy,6.42,48,4007
184552,Vistara,Night,zero,Economy,2.83,31,2327
177925,Vistara,Afternoon,one,Economy,10.17,21,6287
284034,Air_India,Evening,one,Business,20.25,24,51707
228422,Vistara,Morning,zero,Business,2.25,35,34460
144602,Indigo,Morning,one,Economy,7.83,20,7749
199201,Vistara,Early_Morning,one,Economy,9.83,16,8394
177073,Indigo,Early_Morning,one,Economy,7.5,12,4453
124719,Air_India,Afternoon,one,Economy,28.0,33,5093
210615,Vistara,Morning,one,Business,11.67,37,53164
154764,Indigo,Morning,one,Economy,8.83,21,6133
145045,Air_India,Morning,one,Economy,11.92,24,6491
295796,Vistara,Afternoon,one,Business,22.25,47,44144
298051,Air_India,Evening,one,Business,21.5,49,55377
212365,Air_India,Evening,one,Business,8.92,7,52522
235,GO_FIRST,Afternoon,one,Economy,9.25,2,17136
33447,GO_FIRST,Early_Morning,one,Economy,5.33,36,6109
34111,Air_India,Morning,one,Economy,22.25,41,4524
106572,Vistara,Evening,two_or_more,Economy,20.92,28,8913
145309,Air_India,Morning,two_or_more,Economy,10.0,26,6578
163456,Vistara,Morning,one,Economy,8.75,35,5375
12815,Indigo,Early_Morning,zero,Economy,2.92,16,4500
9429,Air_India,Morning,zero,Economy,2.17,47,2476
152059,Vistara,Morning,one,Economy,12.67,43,7021
200501,AirAsia,Morning,zero,Economy,2.33,28,4856
107235,Indigo,Early_Morning,one,Economy,4.08,33,4547
179740,Air_India,Early_Morning,zero,Economy,1.5,41,1776
281736,Vistara,Night,one,Business,11.25,28,38099
242739,Vistara,Morning,one,Business,10.83,19,61933
139079,AirAsia,Morning,one,Economy,9.25,27,3862
283741,Air_India,Afternoon,one,Business,25.5,18,51707
99142,Indigo,Afternoon,one,Economy,6.92,30,4435
132973,AirAsia,Evening,one,Economy,10.58,35,3379
127738,Air_India,Night,one,Economy,23.25,3,16572
90592,GO_FIRST,Early_Morning,zero,Economy,2.83,33,4500
136222,Vistara,Night,one,Economy,26.25,7,11675
142644,Vistara,Evening,one,Economy,17.83,3,12210
20716,Air_India,Evening,one,Economy,14.83,5,12045
173613,GO_FIRST,Early_Morning,one,Economy,15.25,27,5292
47538,Vistara,Afternoon,zero,Economy,2.33,25,2339
99058,Air_India,Evening,one,Economy,23.17,29,6688
18593,GO_FIRST,Early_Morning,one,Economy,8.17,42,5610
269073,Air_India,Night,one,Business,23.58,30,60978
161044,GO_FIRST,Early_Morning,one,Economy,12.58,20,4165
125525,Indigo,Evening,one,Economy,4.58,38,4753
56938,Vistara,Afternoon,zero,Economy,1.75,25,2074
186876,SpiceJet,Early_Morning,one,Economy,6.08,45,4827
71509,GO_FIRST,Night,one,Economy,9.75,11,4262
10110,AirAsia,Morning,one,Economy,7.42,2,7423
95552,Air_India,Morning,one,Economy,14.08,11,8697
67535,AirAsia,Afternoon,two_or_more,Economy,12.5,35,2836
21994,Indigo,Early_Morning,zero,Economy,2.25,13,5955
96535,Vistara,Night,one,Economy,14.0,16,6568
165808,Vistara,Morning,one,Economy,12.42,5,7927
178089,Indigo,Early_Morning,one,Economy,5.75,23,5083
28239,SpiceJet,Afternoon,one,Economy,21.5,46,8050
258403,Vistara,Night,one,Business,19.83,40,56588
295277,Vistara,Early_Morning,one,Business,11.92,37,60260
238224,Vistara,Evening,one,Business,18.08,5,60365
182560,SpiceJet,Early_Morning,one,Economy,27.17,18,4048
139629,Vistara,Night,one,Economy,12.25,30,8111
70255,GO_FIRST,Night,one,Economy,8.83,49,5817
149543,Vistara,Evening,one,Economy,5.5,18,7687
135019,Vistara,Early_Morning,one,Economy,16.67,46,6067
273207,Air_India,Morning,one,Business,13.17,15,55983
9356,Vistara,Early_Morning,one,Economy,5.5,46,7575
114699,Vistara,Evening,one,Economy,11.92,43,5322
31872,Indigo,Early_Morning,one,Economy,7.17,25,5955
140899,AirAsia,Early_Morning,one,Economy,15.92,39,3862
85044,Vistara,Evening,one,Economy,26.92,7,9904
135573,Vistara,Evening,one,Economy,15.0,49,6711
220069,Vistara,Evening,zero,Business,2.25,19,24056
181575,Air_India,Early_Morning,one,Economy,11.0,11,11448
107822,Indigo,Early_Morning,one,Economy,4.08,37,5202
184369,Indigo,Morning,one,Economy,5.83,29,7461
10638,Air_India,Night,one,Economy,17.5,5,9840
262481,Vistara,Morning,zero,Business,2.33,23,28510
138178,AirAsia,Early_Morning,one,Economy,14.08,21,3862
175828,Vistara,Afternoon,one,Economy,20.17,45,5960
241482,Vistara,Evening,one,Business,14.17,1,76157
193169,Indigo,Morning,one,Economy,9.58,44,2792
189389,Vistara,Early_Morning,zero,Economy,2.0,17,2960
89130,AirAsia,Night,one,Economy,5.0,27,2723
207638,Vistara,Morning,zero,Business,2.33,11,28872
257293,Vistara,Early_Morning,one,Business,5.58,23,56588
147854,GO_FIRST,Evening,zero,Economy,2.17,48,2821
210804,Vistara,Evening,zero,Business,2.17,39,42312
88319,Vistara,Evening,one,Economy,5.75,23,4111
5447,Vistara,Early_Morning,one,Economy,15.42,28,5321
413,GO_FIRST,Afternoon,zero,Economy,2.25,4,5954
50261,GO_FIRST,Night,one,Economy,11.33,37,6068
287359,Vistara,Early_Morning,one,Business,9.5,44,51707
70035,GO_FIRST,Night,one,Economy,10.08,48,5310
261121,Air_India,Morning,one,Business,22.5,46,60396
174567,Vistara,Morning,one,Economy,22.25,35,6275
293729,Vistara,Early_Morning,one,Business,16.42,8,60260
146816,AirAsia,Morning,one,Economy,5.92,39,4589
19574,GO_FIRST,Evening,one,Economy,12.0,47,4020
40685,Vistara,Morning,two_or_more,Economy,15.0,35,8719
146369,GO_FIRST,Early_Morning,one,Economy,8.67,35,5574
9061,Indigo,Early_Morning,one,Economy,8.75,45,4373
109742,Vistara,Evening,one,Economy,26.5,2,11007
129555,Air_India,Early_Morning,two_or_more,Economy,25.33,15,11323
20079,Vistara,Morning,one,Economy,10.42,49,4896
239525,Air_India,Morning,one,Business,13.58,23,45693
179283,Vistara,Morning,one,Economy,12.42,36,4359
104062,AirAsia,Evening,one,Economy,10.0,12,5176
137219,Vistara,Early_Morning,one,Economy,9.83,14,12389
200499,Air_India,Night,one,Economy,26.0,28,4784
160978,Indigo,Evening,one,Economy,5.08,19,11653
107763,Vistara,Morning,two_or_more,Economy,21.08,36,9017
131555,Vistara,Night,zero,Economy,2.92,27,4499
299142,Vistara,Morning,one,Business,25.83,28,51457
110653,Vistara,Afternoon,two_or_more,Economy,31.58,10,20091
3118,Indigo,Early_Morning,one,Economy,8.67,17,8843
200103,GO_FIRST,Early_Morning,one,Economy,12.5,24,6985
235214,Vistara,Morning,one,Business,10.83,15,64285
187023,Vistara,Night,one,Economy,12.08,46,4971
265255,Air_India,Early_Morning,one,Business,14.58,20,50271
65092,SpiceJet,Evening,zero,Economy,2.75,22,4715
214158,Vistara,Morning,one,Business,8.92,28,57017
80804,Indigo,Early_Morning,zero,Economy,1.92,27,3000
155948,Indigo,Morning,one,Economy,5.42,30,4964
139396,Air_India,Evening,one,Economy,19.33,29,3948
76279,Air_India,Morning,one,Economy,24.5,42,4173
172009,Indigo,Evening,zero,Economy,2.0,14,5755
87866,Vistara,Early_Morning,one,Economy,7.75,21,3346
63741,SpiceJet,Morning,one,Economy,9.83,14,15393
265848,Vistara,Morning,one,Business,11.33,28,59254
170234,Vistara,Morning,two_or_more,Economy,10.33,45,6776
10945,AirAsia,Morning,one,Economy,5.25,7,7423
256791,Vistara,Early_Morning,one,Business,15.92,15,56588
185057,AirAsia,Night,one,Economy,15.5,34,2477
296074,Vistara,Night,one,Business,20.33,5,80544
76352,Vistara,Early_Morning,one,Economy,26.08,43,3334
40211,Indigo,Late_Night,one,Economy,7.92,33,2050
102366,GO_FIRST,Night,one,Economy,16.17,47,6389
7066,AirAsia,Night,one,Economy,14.25,36,2409
259309,Vistara,Evening,one,Business,4.67,11,44280
78698,Air_India,Early_Morning,one,Economy,12.0,12,9201
102008,Air_India,Early_Morning,one,Economy,13.83,45,6578
230333,Vistara,Afternoon,one,Business,6.42,6,54608
261826,Air_India,Evening,one,Business,26.58,11,60175
210885,Vistara,Early_Morning,zero,Business,2.17,40,34472
135430,Indigo,Afternoon,one,Economy,6.83,48,10184
291831,Air_India,Morning,one,Business,12.25,25,49553
2345,Air_India,Early_Morning,zero,Economy,2.17,14,5955
148600,Vistara,Evening,one,Economy,18.25,8,14620
249614,Air_India,Early_Morning,one,Business,11.83,13,54684
118714,Indigo,Morning,zero,Economy,1.08,39,1604
54950,Air_India,Early_Morning,one,Economy,17.17,14,9201
197453,Indigo,Evening,zero,Economy,1.0,46,1443
113563,Vistara,Evening,one,Economy,11.92,34,5322
300005,Vistara,Early_Morning,one,Business,9.92,46,51457
207313,Air_India,Morning,zero,Business,2.25,8,22152
214722,Vistara,Evening,one,Business,15.08,35,50297
290807,Vistara,Morning,one,Business,11.25,9,69713
144238,Air_India,Afternoon,one,Economy,26.08,17,10229
221264,Vistara,Early_Morning,one,Business,15.17,39,51697
129135,Indigo,Early_Morning,one,Economy,5.42,13,7959
86112,Indigo,Afternoon,one,Economy,5.08,12,11688
30237,GO_FIRST,Early_Morning,one,Economy,9.5,14,5954
213254,Air_India,Afternoon,zero,Business,2.75,18,32859
19555,Indigo,Afternoon,one,Economy,8.58,47,4007
114916,Indigo,Morning,one,Economy,3.67,45,1694
281080,Vistara,Afternoon,one,Business,8.0,17,38099
71401,Vistara,Early_Morning,one,Economy,13.92,10,8988
40934,Air_India,Evening,one,Economy,16.92,37,3988
198055,Indigo,Morning,one,Economy,9.33,5,11341
